ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,X,PROPN,PUNCT,SCONJ,SYM,VERB,SPACE,CONJ
44,48,20,23,16,69,3,155,17,14,27,0,33,97,15,6,104,18,0
122,135,66,54,36,179,0,346,40,29,45,4,132,206,49,0,134,36,0
42,84,33,23,17,90,0,154,17,23,34,0,78,112,17,0,101,29,0
90,141,53,60,50,175,0,282,81,56,63,9,195,197,42,19,218,54,0
35,103,25,25,17,99,0,137,18,14,25,0,105,94,15,2,73,20,0
60,110,37,39,21,102,0,212,43,26,24,0,101,139,15,19,108,36,0
40,72,17,30,21,79,0,196,9,27,25,0,79,98,14,1,76,26,0
51,150,53,61,30,150,3,213,14,41,100,0,149,191,37,0,184,36,0
51,64,31,41,15,92,1,156,29,28,25,1,85,109,20,5,102,20,0
24,49,18,15,14,59,0,102,25,10,16,0,34,68,10,11,48,15,0
53,120,37,32,30,120,0,225,30,21,17,0,84,129,22,1,90,24,0
74,147,38,57,31,176,1,316,31,39,48,0,70,195,28,3,144,50,0
43,58,14,11,12,54,0,107,19,8,8,0,38,56,5,0,40,17,0
76,119,41,46,41,122,0,252,44,29,35,0,122,181,34,0,145,43,0
38,93,37,37,30,82,2,175,47,20,53,1,63,126,20,34,113,19,0
43,72,31,25,15,86,0,154,19,18,19,0,34,84,18,3,67,15,0
62,98,28,25,19,85,0,184,31,23,26,0,59,92,12,0,99,26,0
74,122,39,40,21,105,1,259,58,44,22,0,122,175,30,12,127,26,0
58,92,43,43,24,102,1,174,32,34,35,0,134,152,18,3,90,31,0
70,139,49,64,48,195,1,308,14,43,71,2,140,187,36,3,235,43,0
62,73,53,39,20,101,0,196,16,22,39,0,41,111,30,2,99,18,0
32,66,23,27,11,92,0,173,22,17,31,0,80,107,24,1,110,23,0
45,73,32,23,12,77,0,149,35,23,10,0,79,93,9,10,89,20,0
88,159,40,54,25,156,0,259,53,36,29,0,128,149,23,8,123,36,0
58,129,54,58,34,118,0,246,42,46,38,0,212,145,36,2,137,35,0
105,167,42,91,45,225,1,420,35,66,91,0,156,244,54,1,249,41,0
55,85,29,17,18,71,0,160,16,23,24,0,88,91,24,4,82,31,0
66,92,31,34,18,126,0,183,36,15,24,3,58,121,26,15,88,31,0
51,97,22,25,28,102,0,217,31,27,19,0,71,137,8,10,85,24,0
48,128,47,51,27,154,0,254,33,36,27,0,138,171,16,8,150,39,0
56,87,36,34,21,107,0,194,24,41,34,0,71,98,32,1,114,23,0
59,85,23,37,34,109,0,203,12,30,38,0,78,130,24,0,117,31,0
55,71,34,22,22,96,0,212,12,28,43,0,86,97,22,0,123,31,0
93,105,29,63,32,128,0,252,17,48,58,0,62,176,31,0,171,23,0
89,161,54,70,38,190,0,375,31,72,58,2,198,255,41,0,252,36,0
36,74,12,12,17,82,0,126,15,16,16,0,91,76,7,1,82,18,0
66,109,47,46,32,90,0,184,66,22,39,0,105,149,15,1,117,47,0
25,29,19,17,6,50,0,78,29,15,14,0,35,73,15,10,44,15,0
73,131,42,32,24,134,0,239,25,32,43,0,72,140,21,0,165,29,0
80,193,63,52,31,119,1,265,82,46,52,0,167,227,30,5,165,28,0
39,70,20,33,19,81,1,139,6,30,28,0,62,89,17,0,98,19,0
67,104,17,29,17,92,0,144,29,16,22,0,109,122,15,20,52,23,0
58,119,39,38,35,130,0,268,17,39,38,2,104,172,25,3,157,36,0
45,80,30,19,20,102,1,170,22,17,18,3,81,117,11,6,103,26,0
35,91,16,27,16,80,0,152,15,27,21,0,114,105,10,2,91,24,0
83,195,70,100,49,202,1,316,52,69,100,0,325,256,43,8,210,44,0
44,89,28,24,13,99,0,159,8,26,33,0,72,129,9,0,99,23,0
61,140,49,57,38,175,0,243,29,47,49,0,140,215,33,4,172,38,0
61,118,26,48,28,150,0,227,32,38,39,0,80,151,19,6,128,30,0
45,82,16,28,19,87,0,178,25,18,30,0,63,91,16,2,107,30,0
45,78,11,13,12,67,0,142,27,12,5,0,77,82,12,1,59,21,0
122,175,81,71,44,179,1,400,37,33,50,0,118,207,57,10,189,45,0
51,84,17,32,14,100,0,174,38,22,35,0,84,98,12,7,90,21,0
39,76,36,31,30,99,0,156,4,40,36,0,177,118,15,0,106,21,0
64,114,47,47,30,130,0,207,37,26,40,4,74,146,18,0,122,28,0
60,97,34,22,30,98,0,260,109,34,12,0,122,175,15,49,92,49,0
66,128,47,39,43,159,1,224,56,41,45,0,184,160,33,15,184,38,0
43,122,21,21,26,96,0,208,86,18,40,0,76,104,12,35,128,35,0
48,79,10,32,15,92,1,154,24,21,21,0,60,87,13,13,103,25,0
49,124,29,31,25,85,0,225,118,15,11,0,133,93,12,0,68,121,0
52,102,28,32,16,117,0,166,12,21,27,0,65,111,15,2,91,24,0
63,135,44,64,34,173,1,276,29,53,64,1,211,229,29,4,192,34,0
41,86,20,26,17,71,0,112,29,20,22,0,123,102,12,7,76,22,0
64,129,35,47,29,118,1,209,50,24,35,0,110,119,28,1,122,23,0
29,86,19,27,18,97,0,169,29,26,23,0,90,98,13,2,104,25,0
47,110,45,35,27,102,0,201,40,30,41,0,78,110,21,1,125,35,0
64,103,58,57,47,125,5,197,21,65,72,0,172,225,29,0,197,41,0
52,104,33,37,21,107,0,208,61,28,26,0,89,117,17,18,104,34,0
32,90,20,17,22,87,3,132,30,27,17,0,109,84,9,0,93,24,0
82,172,49,60,55,186,1,340,30,62,36,0,180,218,32,2,178,36,0
51,121,31,33,27,135,1,242,49,35,28,0,93,163,19,1,141,25,0
40,85,28,19,19,77,1,181,30,19,18,0,76,111,12,0,77,25,0
80,148,30,30,26,166,0,276,66,46,42,0,172,227,24,2,183,26,0
51,91,26,34,21,99,0,155,8,26,33,0,88,100,20,1,106,23,0
53,86,23,26,20,84,0,196,25,25,32,0,81,93,15,0,99,27,0
23,42,18,11,14,52,0,89,6,19,8,0,96,59,12,0,43,19,0
37,82,32,43,30,109,2,182,16,35,52,0,85,136,23,0,129,24,0
45,90,38,53,40,96,2,136,11,50,83,0,105,150,22,0,155,31,0
98,183,60,99,61,201,0,271,33,43,87,0,164,224,51,0,231,34,0
51,49,34,22,11,59,0,86,24,21,25,0,66,97,16,3,73,24,0
59,127,37,42,22,126,1,182,17,32,42,0,104,131,13,0,123,31,0
105,100,44,43,33,120,0,229,47,20,33,0,124,174,34,0,113,39,0
55,64,40,38,24,85,0,173,13,23,22,0,32,91,15,0,96,23,0
50,89,29,30,15,96,0,166,8,35,24,0,140,102,25,2,101,24,0
84,152,54,53,33,152,0,258,38,27,42,0,149,150,33,5,118,33,0
60,106,47,41,19,111,1,242,23,31,26,2,69,134,21,2,132,31,0
34,89,29,27,24,80,1,157,27,24,40,0,79,100,8,2,101,20,0
52,125,56,52,23,125,0,255,52,32,33,0,72,143,28,4,127,33,0
89,176,49,51,34,174,0,285,65,41,45,0,119,179,35,0,164,35,0
77,155,53,48,44,150,0,339,54,43,50,0,101,198,25,16,193,35,0
77,101,22,36,20,89,1,163,15,24,25,0,112,106,11,0,79,26,0
70,82,34,26,22,103,0,221,12,35,24,0,44,98,12,2,122,33,0
48,92,24,18,16,81,0,161,29,25,23,0,98,106,13,0,81,23,0
89,128,53,83,31,138,1,245,10,47,80,0,116,181,28,1,157,28,0
25,87,33,30,13,90,0,158,51,15,53,0,73,129,12,1,108,26,0
44,99,41,34,19,126,1,204,13,17,47,4,91,149,19,0,137,41,0
26,50,32,24,13,45,0,70,17,20,19,0,116,101,16,2,40,12,0
60,105,37,54,22,116,0,216,8,42,60,0,69,148,30,0,156,32,0
66,89,27,41,32,97,0,212,12,38,30,0,123,129,19,1,127,37,0
57,61,38,37,12,59,1,142,22,10,40,0,36,93,19,0,68,25,0
29,60,15,29,10,56,0,106,20,24,44,0,49,82,15,1,81,21,0
73,130,45,42,38,153,1,231,85,39,29,0,109,133,28,21,169,32,0
27,54,20,26,15,59,2,139,5,24,37,0,41,84,15,0,85,15,0
60,87,23,25,21,88,0,180,37,30,16,0,115,120,16,0,77,28,0
113,103,48,43,34,137,0,241,27,31,44,0,102,159,24,0,127,35,0
48,95,25,23,17,81,0,175,43,8,4,0,42,90,8,12,65,22,0
60,98,54,45,21,102,0,182,48,23,38,6,68,146,15,0,100,26,0
16,47,14,12,7,39,0,74,7,17,17,0,80,65,10,0,39,12,0
57,83,36,43,23,83,0,170,12,26,39,2,50,120,22,0,100,20,0
58,77,17,18,25,73,0,187,26,23,14,0,67,84,20,0,86,21,0
73,90,57,54,13,108,0,169,23,37,56,0,70,137,22,0,126,19,0
58,81,27,29,22,132,0,229,41,28,26,0,62,121,33,1,148,32,0
67,101,29,27,14,78,0,139,17,20,30,0,136,109,17,0,94,28,0
81,172,44,43,28,154,0,367,82,51,36,0,70,135,28,24,167,45,0
81,82,16,17,15,62,0,130,23,20,16,0,73,86,12,0,81,23,0
77,140,51,34,48,112,0,277,26,19,28,0,81,148,27,0,105,33,0
30,75,21,14,15,70,0,139,29,21,17,0,72,73,15,11,86,19,0
37,72,19,38,17,82,0,129,8,30,35,0,91,94,16,0,108,25,0
84,165,54,77,49,230,0,389,33,59,59,0,167,265,52,0,238,45,0
36,87,19,26,16,83,0,175,32,32,27,0,93,123,23,0,122,24,0
42,77,30,33,21,85,1,146,29,22,44,0,58,106,21,17,110,17,0
34,60,21,25,23,83,0,170,30,15,22,0,50,112,20,7,81,14,0
64,126,40,38,24,151,0,253,49,39,39,1,93,163,16,17,134,30,0
50,66,27,17,18,75,1,145,26,15,32,0,36,92,16,0,73,16,0
86,160,45,43,41,164,2,302,41,40,48,0,183,217,34,8,165,30,0
103,167,44,47,36,183,0,361,79,39,52,0,85,190,36,19,161,40,0
77,138,47,65,36,165,0,290,28,58,69,0,165,226,31,3,181,33,0
27,87,29,29,17,72,0,124,21,13,32,0,107,99,16,0,73,24,0
36,77,26,21,12,77,1,161,23,13,18,1,32,102,9,4,69,21,0
100,245,59,64,53,206,0,427,27,63,61,0,123,208,36,0,276,37,0
30,87,22,20,14,82,0,170,27,18,28,0,87,96,12,14,99,21,0
52,85,39,32,23,123,0,167,47,20,32,0,76,106,26,16,105,25,0
96,120,48,42,22,148,1,275,76,26,33,4,52,143,34,25,148,24,0
38,92,22,17,15,70,0,136,21,7,23,0,66,93,11,0,76,20,0
41,82,26,27,24,102,0,206,45,36,28,0,98,113,28,0,130,33,0
18,47,13,22,13,53,0,85,26,11,27,0,53,63,8,6,46,17,0
93,176,63,82,32,198,0,349,41,82,67,0,222,236,62,0,232,32,0
66,78,42,44,29,113,0,158,34,41,24,0,70,125,17,8,94,30,0
104,150,51,63,37,177,0,281,25,70,58,6,137,215,24,3,198,45,0
87,177,55,44,25,150,2,332,90,38,40,2,135,203,27,5,138,96,0
46,97,32,34,13,91,1,180,20,31,31,0,95,123,15,3,111,26,0
47,67,16,28,6,75,0,100,23,19,33,0,86,87,12,7,82,19,0
57,87,34,22,23,82,0,179,18,15,29,0,73,105,25,2,81,28,0
49,71,32,25,17,96,0,208,42,32,25,1,64,119,12,1,117,30,0
53,65,32,33,12,71,0,143,45,30,18,0,89,80,32,11,90,17,0
146,212,77,78,42,215,0,466,58,50,51,0,107,209,55,1,175,42,0
66,78,35,51,20,88,0,161,38,35,43,0,59,125,25,13,117,20,0
63,83,33,43,18,72,2,203,45,35,39,0,42,119,27,15,110,23,0
42,122,34,28,23,137,0,196,59,35,29,0,146,129,21,2,131,30,0
69,97,38,59,37,100,0,197,11,41,47,0,79,132,33,0,118,28,0
65,80,24,26,34,83,1,156,61,20,21,0,81,104,14,23,102,32,0
54,98,51,32,21,103,0,193,11,19,31,0,69,105,20,1,78,16,0
58,66,28,25,19,65,0,149,29,21,10,0,108,115,10,5,65,15,0
21,73,11,8,12,66,0,136,15,19,15,0,79,71,8,3,69,19,0
88,176,54,57,43,169,0,230,28,47,71,0,225,221,36,0,157,24,0
75,144,54,84,38,147,2,205,21,49,86,0,205,202,35,0,172,34,0
63,75,24,26,16,92,0,132,9,23,22,0,65,93,14,0,75,21,0
41,86,16,31,15,76,0,156,11,26,26,0,114,90,28,0,104,28,0
113,217,66,83,53,195,0,417,59,52,70,0,175,246,42,2,206,58,0
25,31,14,13,4,32,0,57,16,13,23,0,31,40,12,5,46,12,0
118,143,66,55,30,152,0,278,50,34,45,0,100,190,36,5,161,25,0
71,127,53,58,37,149,2,271,42,26,58,0,35,148,24,17,138,23,0
94,133,50,58,33,167,0,242,56,39,54,0,165,198,37,15,158,26,0
67,124,39,52,26,130,0,178,14,50,63,2,161,161,30,1,134,30,0
99,127,51,73,37,155,1,234,16,40,86,0,148,214,20,0,146,33,0
82,142,39,45,30,147,3,258,27,29,62,0,95,175,35,0,130,44,0
79,152,36,37,34,115,0,297,62,60,26,0,144,152,29,0,159,29,0
28,78,17,18,8,65,0,116,40,18,13,0,99,92,16,13,76,26,0
74,108,20,36,13,123,0,220,50,24,19,0,59,121,20,15,99,27,0
77,134,41,50,23,116,0,253,53,29,34,0,102,144,21,4,113,32,0
54,111,23,25,14,106,0,211,49,34,24,1,113,109,17,5,93,40,0
91,126,42,38,27,157,0,240,38,13,34,0,73,130,32,1,119,39,0
33,74,31,25,13,94,8,162,30,14,32,0,58,129,8,3,68,30,0
76,191,30,47,21,169,0,337,100,43,27,0,115,189,44,2,139,35,0
35,60,24,24,15,63,1,137,10,22,32,0,54,74,9,0,87,22,0
81,106,39,48,31,124,0,217,35,24,27,0,71,96,20,2,113,25,0
90,111,55,74,28,133,0,271,19,27,50,0,73,143,25,0,144,30,0
28,45,18,24,12,52,2,110,21,16,20,4,69,93,5,0,55,26,0
40,62,20,30,18,67,0,92,24,16,21,0,77,82,11,0,51,18,0
43,66,22,18,7,57,0,128,50,9,9,0,32,77,10,0,46,25,0
77,149,52,49,31,190,0,268,22,56,62,3,186,185,50,2,211,37,0
43,85,33,37,35,97,3,169,10,33,44,0,57,99,15,0,99,28,0
54,70,23,28,21,80,0,162,47,20,25,0,51,111,13,9,95,24,0
67,88,25,37,23,75,0,210,27,22,42,0,85,129,15,0,109,36,0
49,60,14,33,9,64,1,117,15,22,11,0,60,72,9,1,44,19,0
80,109,36,50,26,139,0,250,19,23,39,0,73,143,23,4,115,33,0
73,152,47,67,37,151,1,267,28,42,67,0,107,157,48,0,199,36,0
46,75,22,18,21,70,0,189,22,27,14,0,99,116,15,3,78,30,0
28,65,19,27,20,72,0,117,20,26,27,0,127,99,14,0,88,27,0
36,74,28,23,7,83,1,159,13,34,21,0,74,77,14,3,107,23,0
30,71,37,32,17,109,0,156,10,34,17,0,111,94,25,0,99,16,0
44,103,34,41,18,115,0,167,25,26,32,1,115,133,15,0,119,27,0
52,80,19,35,25,140,0,172,11,42,32,0,126,130,25,0,130,23,0
5,24,15,8,9,34,0,54,10,8,9,0,51,39,6,0,29,12,0
36,73,34,17,17,87,0,158,15,21,21,0,73,110,12,5,98,20,0
48,90,33,33,21,106,0,166,12,29,20,0,112,125,18,1,103,22,0
33,83,27,24,8,66,0,173,36,11,16,0,39,78,14,11,60,24,0
47,96,25,32,32,104,0,173,30,32,35,1,83,103,16,12,113,23,0
57,102,27,63,31,147,1,236,9,35,68,0,87,160,19,0,178,39,0
44,73,26,32,13,109,0,141,21,37,25,0,108,93,19,0,108,25,0
37,91,21,36,32,82,0,145,21,23,28,1,102,111,13,0,91,21,0
50,69,23,33,19,87,0,195,29,24,19,0,65,94,22,0,100,30,0
50,87,21,32,11,81,2,153,27,21,18,0,82,96,14,2,98,22,0
51,112,30,31,19,123,0,183,45,22,31,1,93,125,15,4,110,26,0
115,190,77,76,32,222,0,333,40,68,77,0,152,239,46,13,248,48,0
63,99,47,51,24,126,0,189,18,33,63,0,46,115,20,0,98,17,0
60,65,15,19,22,57,0,111,22,13,17,0,45,81,8,0,56,17,0
56,107,45,42,39,120,0,271,56,27,25,0,84,153,16,3,116,26,0
106,148,67,70,43,173,0,356,47,51,68,0,110,233,34,6,229,50,0
66,195,37,30,25,123,0,256,91,52,30,0,178,187,40,34,150,30,0
44,63,31,27,26,75,0,140,38,19,24,11,104,155,12,12,65,33,0
59,92,34,31,19,111,0,208,14,32,29,0,64,120,24,2,125,30,0
63,94,32,22,24,92,5,170,25,14,21,0,77,104,15,0,67,29,0
12,64,12,17,19,86,2,125,11,13,32,0,62,92,16,1,87,20,0
33,88,15,21,22,104,0,180,26,23,12,0,55,91,15,11,80,22,0
42,121,47,66,29,125,2,197,11,31,55,0,114,169,27,0,155,28,0
52,94,31,41,26,114,5,166,29,22,34,0,90,98,22,10,107,15,0
48,67,22,48,13,63,1,124,22,18,24,0,70,78,17,2,68,19,0
36,113,23,23,19,123,0,205,64,18,38,0,110,128,22,19,127,20,0
51,113,40,47,23,146,0,242,35,52,35,1,89,135,31,0,149,37,0
68,182,58,82,50,214,0,368,62,79,85,0,176,213,48,0,234,42,0
55,72,32,44,13,94,0,119,18,29,45,0,97,94,18,3,101,19,0
41,83,29,24,9,79,0,154,23,25,26,0,87,117,21,8,79,16,0
67,60,24,32,19,94,0,182,30,30,21,0,89,103,30,2,109,29,0
38,76,22,46,24,83,0,165,31,17,18,0,75,80,20,1,76,30,0
42,101,29,34,34,144,6,285,40,26,21,0,107,151,22,4,136,28,0
68,142,43,40,20,150,0,246,82,27,35,2,72,147,36,20,141,24,0
87,109,50,53,45,151,0,323,11,43,39,0,58,136,25,0,171,29,0
60,123,53,59,32,152,0,277,17,39,54,2,81,180,26,1,170,45,0
48,67,40,38,20,76,2,165,14,26,32,0,58,114,12,0,114,26,0
59,95,35,36,33,124,0,220,12,48,44,0,116,138,19,3,133,29,0
70,88,37,54,33,93,2,212,22,41,44,1,86,157,32,6,126,32,0
37,79,23,26,20,86,2,157,37,29,17,0,86,103,13,11,96,26,0
40,65,28,51,19,69,0,137,33,26,41,0,86,105,21,0,79,26,0
34,68,27,40,20,68,0,114,23,18,22,0,62,67,18,0,84,16,0
74,135,43,49,26,131,0,309,59,42,43,0,128,186,38,14,152,32,0
47,93,46,38,24,109,0,164,54,20,32,0,130,150,20,2,101,24,0
24,123,29,35,31,117,0,169,23,36,39,2,193,176,35,0,124,25,0
41,52,22,18,6,61,0,117,49,9,14,0,38,67,11,12,62,19,0
37,63,31,34,11,82,1,146,34,35,42,0,47,88,17,9,92,26,0
34,58,24,23,10,51,1,90,14,18,16,0,70,75,9,0,50,19,0
59,138,34,60,33,162,1,204,27,38,55,0,150,154,31,3,137,21,0
123,249,84,129,78,235,1,391,22,103,150,0,156,421,47,0,286,65,0
67,99,41,40,31,101,0,282,23,49,45,0,49,133,15,0,151,33,0
33,68,18,16,10,61,1,109,78,13,10,0,76,87,6,23,62,42,0
71,119,31,34,32,138,1,206,22,27,38,0,107,167,22,1,149,34,0
47,75,27,33,12,68,0,139,34,7,20,0,67,84,7,0,73,22,0
54,131,38,41,32,121,0,279,32,40,44,0,137,137,19,0,148,36,0
54,91,33,20,38,90,0,181,41,14,21,0,59,100,13,10,77,24,0
151,249,90,86,79,229,0,417,80,43,65,1,169,274,42,7,216,39,0
66,114,35,40,27,115,0,232,21,37,37,0,131,153,27,0,106,30,0
38,59,23,40,15,80,0,121,10,20,37,0,84,95,17,0,101,20,0
65,147,56,34,42,107,0,287,93,14,26,0,71,171,20,9,84,43,0
40,69,40,34,13,81,0,136,13,20,31,0,77,89,24,1,85,23,0
39,72,29,29,13,89,2,121,18,14,33,0,61,91,9,0,77,16,0
71,121,55,58,31,129,0,259,38,50,47,0,140,178,37,7,179,67,0
67,87,48,47,25,124,2,206,57,26,39,0,86,152,22,20,121,36,0
73,103,27,27,15,84,1,185,28,22,32,0,59,99,14,8,98,26,0
85,143,45,52,37,141,1,255,33,31,53,2,97,175,39,12,153,34,0
55,73,25,35,13,89,0,196,20,14,16,0,71,84,12,1,63,21,0
71,123,41,37,25,165,0,333,23,34,48,0,66,171,28,0,204,40,0
78,191,50,56,36,192,0,380,97,52,58,0,138,210,40,14,218,35,0
69,158,41,43,45,130,0,333,42,37,38,0,94,185,31,2,147,33,0
68,116,50,65,29,172,0,232,28,38,47,0,124,180,30,4,151,34,0
62,91,37,53,34,105,0,231,25,59,52,0,78,129,27,5,141,29,0
74,137,45,45,42,173,1,280,24,33,54,0,100,186,14,0,176,47,0
40,83,26,30,21,75,0,158,37,5,17,0,43,79,16,4,75,21,0
74,106,27,31,28,69,0,198,32,26,8,0,108,108,23,0,65,23,0
41,61,20,28,15,77,0,112,17,13,27,1,83,86,20,0,60,23,0
182,114,40,38,31,93,1,187,46,19,41,0,65,176,41,1,119,32,0
68,168,47,31,37,135,1,225,103,20,17,0,145,178,30,4,98,28,0
121,207,37,47,43,205,1,393,97,32,37,6,90,187,21,26,167,35,0
51,68,23,31,14,67,0,102,5,24,31,0,77,83,21,0,69,16,0
118,162,56,65,55,160,2,255,14,43,65,4,152,248,20,0,164,37,0
34,32,16,28,8,48,0,69,25,9,17,0,44,70,20,2,44,13,0
56,87,38,37,21,106,0,185,45,32,38,0,76,136,12,0,118,33,0
69,118,50,35,21,115,0,227,52,26,39,0,74,174,18,6,90,29,0
38,72,28,26,19,65,0,126,25,16,23,0,60,80,12,0,60,20,0
75,100,30,34,29,96,0,232,29,26,31,0,77,113,21,5,130,37,0
35,75,31,34,19,79,0,135,21,22,25,0,88,109,24,7,99,24,0
86,137,52,53,34,148,0,308,50,35,53,0,118,218,25,6,143,46,0
38,76,37,26,15,70,1,101,22,19,18,0,95,87,15,0,67,21,0
37,83,19,19,12,96,1,158,56,26,12,0,54,83,11,27,90,20,0
73,122,33,64,47,157,1,275,18,53,36,0,139,175,30,0,157,27,0
64,90,26,50,15,109,0,179,10,43,32,0,87,81,20,0,128,24,0
53,93,40,41,27,165,0,182,17,30,35,0,138,139,14,0,125,26,0
56,99,32,33,27,99,3,186,58,22,19,0,99,147,19,1,74,36,0
107,159,63,62,41,176,0,357,53,40,63,0,101,242,26,6,164,52,0
50,107,38,39,22,86,1,160,26,49,41,0,128,132,26,0,132,33,0
33,85,30,30,23,105,2,185,18,21,16,3,82,117,17,7,104,31,0
46,91,30,27,22,85,0,199,31,21,14,0,71,93,15,1,93,33,0
36,82,25,24,11,84,0,206,33,23,12,0,109,105,18,0,70,24,0
66,139,59,71,31,168,0,278,28,58,65,0,180,192,47,0,204,31,0
34,78,30,35,11,102,1,165,19,22,22,0,78,93,18,6,100,22,0
114,203,50,46,25,200,0,379,52,38,36,0,143,181,28,0,193,47,0
49,97,29,38,17,98,1,194,26,21,18,0,93,101,10,4,86,26,0
46,94,22,27,23,111,0,203,9,29,25,0,100,117,18,1,125,24,0
35,54,12,26,11,67,1,91,19,11,19,0,39,56,11,0,64,17,0
31,61,43,35,6,73,0,124,23,15,18,1,72,98,16,0,73,22,0
128,165,71,93,41,227,1,306,59,37,74,0,93,236,36,0,208,63,0
55,104,40,32,17,105,0,208,31,13,22,0,117,101,17,1,94,30,0
39,59,15,19,16,63,0,115,53,22,25,0,83,81,22,6,67,45,0
53,71,14,20,20,86,1,138,17,11,11,0,84,88,11,1,87,25,0
41,79,13,25,25,83,0,155,40,17,28,0,86,86,17,12,88,24,0
19,25,4,10,4,28,0,57,21,3,7,0,118,126,12,0,32,11,0
49,91,35,35,15,109,1,176,34,16,22,0,71,111,16,15,92,30,0
50,66,39,32,15,79,0,141,38,25,14,0,40,87,18,9,79,20,0
50,65,29,31,21,73,1,157,54,8,21,2,62,94,18,2,93,21,0
54,85,23,40,22,106,0,168,27,21,28,0,98,128,18,10,102,26,0
25,52,21,19,11,65,0,90,6,14,32,1,50,74,12,0,58,18,0
41,55,14,22,12,86,0,152,11,37,21,0,57,64,13,1,98,17,0
84,93,51,53,35,115,0,229,28,37,47,0,55,163,21,2,138,23,0
53,81,34,47,23,108,2,170,27,25,41,2,61,117,27,5,82,19,0
66,87,32,48,22,113,1,267,19,27,25,1,109,135,31,1,110,35,0
63,88,22,18,17,101,0,184,58,20,19,0,80,95,15,9,91,19,0
49,84,40,20,26,108,2,152,21,28,42,0,40,102,23,4,115,20,0
76,116,50,35,39,132,0,242,23,22,43,0,94,170,42,3,114,33,0
42,70,25,32,22,78,0,213,4,26,22,0,34,112,19,0,99,26,0
55,89,34,36,23,91,2,143,16,37,44,0,173,166,19,1,124,23,0
25,60,9,17,11,55,0,95,30,12,13,0,57,72,12,0,38,19,0
50,90,27,33,24,95,1,199,57,33,24,0,68,113,23,16,108,18,0
45,74,18,22,18,75,1,132,24,25,24,0,99,101,15,4,80,20,0
47,80,14,16,20,59,0,125,56,15,12,0,68,70,16,16,75,18,0
67,116,26,27,32,112,2,242,36,32,29,0,100,157,20,1,132,26,0
32,61,29,32,13,78,1,138,23,30,24,0,76,97,6,0,83,21,0
50,85,28,33,12,97,0,158,41,12,19,0,68,93,5,2,103,19,0
88,167,54,52,46,175,1,316,63,33,39,2,191,188,38,34,147,42,0
133,171,66,45,35,184,0,364,21,49,54,0,161,244,56,6,218,41,0
96,148,53,49,27,167,0,307,31,59,52,0,116,210,27,2,214,28,0
60,112,42,38,31,141,3,206,38,34,41,0,126,185,16,3,132,36,0
92,176,55,71,51,176,0,442,37,45,73,0,135,227,60,1,183,38,0
35,80,20,26,11,88,1,132,29,23,14,0,84,98,12,4,95,25,0
64,102,43,29,35,155,0,206,18,51,54,0,153,178,22,4,136,30,0
74,125,52,52,29,132,1,216,49,25,61,0,85,166,14,0,135,41,0
61,84,28,33,32,97,0,174,23,15,12,0,101,114,12,6,78,25,0
40,52,19,36,9,72,0,129,25,18,29,2,54,94,15,2,67,21,0
56,80,52,40,26,80,0,178,51,38,45,1,30,110,24,21,108,18,0
61,110,27,46,19,102,0,210,25,42,38,0,86,138,15,1,113,32,0
39,84,30,31,20,92,0,159,30,23,15,0,46,76,10,6,70,20,0
35,84,30,33,25,71,0,133,20,19,33,0,89,94,16,0,98,22,0
30,119,47,33,22,91,1,163,40,32,58,2,106,140,22,21,118,30,0
51,111,42,36,22,106,0,221,42,44,50,0,86,148,10,0,135,36,0
57,113,33,46,23,144,0,204,28,33,32,0,127,140,20,0,129,36,0
75,109,42,46,36,137,0,230,30,22,26,0,106,138,21,1,107,28,0
32,50,12,20,18,64,3,119,9,14,32,0,50,84,7,0,68,15,0
40,87,18,31,14,93,3,134,35,24,34,0,165,125,15,4,104,19,0
84,117,48,41,30,113,0,244,32,35,24,0,78,156,17,0,131,28,0
43,102,34,37,20,115,0,222,18,38,20,0,74,122,25,2,104,31,0
91,100,26,32,30,109,0,200,44,25,32,0,78,130,21,11,102,28,0
107,163,44,37,40,114,0,291,30,26,55,0,90,174,21,18,143,37,0
189,275,105,88,63,284,1,495,117,63,72,0,224,302,67,7,264,136,0
68,150,43,29,22,105,0,247,75,21,25,0,107,157,34,17,112,24,0
29,39,9,10,6,33,0,60,14,6,7,0,31,41,9,0,29,12,0
44,87,38,44,18,95,0,162,46,18,43,2,53,124,15,0,97,27,0
62,93,22,31,9,95,0,184,33,25,19,0,86,101,18,9,94,25,0
70,105,44,37,28,98,2,187,49,36,39,0,150,174,19,4,126,28,0
46,74,29,14,22,71,0,147,51,18,14,0,59,71,11,15,69,22,0
41,92,22,20,10,98,0,135,57,27,16,0,77,82,15,14,101,23,0
42,94,21,28,24,104,8,168,44,22,18,0,123,127,12,13,106,28,0
17,36,11,13,9,45,0,91,19,15,9,0,21,33,9,4,45,9,0
21,31,14,17,9,36,0,89,23,9,8,0,24,47,10,5,23,10,0
67,114,56,55,35,135,2,252,15,42,90,0,76,189,36,0,190,42,0
62,69,36,25,23,101,2,176,43,25,43,0,55,108,15,15,110,26,0
54,87,32,39,20,94,1,211,22,50,25,0,102,123,25,5,105,27,0
39,87,18,19,9,78,0,141,35,15,26,0,59,74,21,0,66,22,0
35,58,24,31,23,109,1,167,19,26,8,0,80,97,20,0,107,26,0
